Sentence,Source,Published_Date
Gen-Z leaders exerted pressure for appointment of specific individuals as ministers: Nepal Interim PM Karki - Tribune India.,https://news.google.com/rss/articles/CBMi4AFBVV95cUxOQkRKa0xsNUU3SmNNS3dtZlZkVlVDWXd6OXdFWF92alpYbXRsak1SYTZJUXdpM2hOTm1JVTVqYmlxRHNtc1BzNVhsX21qeEZyNU42NGdGVHFzMjhrVktGSkpRYkpVX3RGQ2I1Q3R6aGFBYkVoU0tnekFSdUhDRzQ0TEpsV0VvQk90dk1zQ1RKa3UwN1RDYU51N2hySmdySWRMTkhMU25wSEFRbzlSejVXaDlfeW8wd3l2Yk1qNlEtNVFnNU44bTFsZXNxOW1xamFvcmR0TU5mMmVMcWNrZUNuStIB5AFBVV95cUxOLV9TWGViZWpLWVN6SWZXRmdYMFZwMFhGRTgxZ3F0ZmVpYk5GVk9HQldmWlA1cWY0c0wwSDU0bWJuNVN5RElJdGlpVUk4aUkxTXpMY2ZQUlBhZEhlZ2wxcFRwanNVblM1b1d1QldyVmctRnNCNmFuM1pEU3h0VWN2QTFiaFJwcDk1d24xOENucHRyVng1ZENxUm9semVVeTB5YWJFN2F0QUtVNHhJTXdRUGJRc1dPUHFwbndSUjFuVG9DVjRLaDRabmo4d05xMW9aNmkzVjNCUmd3a0IxX3N6cG54d1k?oc=5,2026-02-02
Gen-Z leaders exerted pressure for appointment of specific individuals as ministers: Nepal Interim PM Karki Tribune India.,https://news.google.com/rss/articles/CBMi4AFBVV95cUxOQkRKa0xsNUU3SmNNS3dtZlZkVlVDWXd6OXdFWF92alpYbXRsak1SYTZJUXdpM2hOTm1JVTVqYmlxRHNtc1BzNVhsX21qeEZyNU42NGdGVHFzMjhrVktGSkpRYkpVX3RGQ2I1Q3R6aGFBYkVoU0tnekFSdUhDRzQ0TEpsV0VvQk90dk1zQ1RKa3UwN1RDYU51N2hySmdySWRMTkhMU25wSEFRbzlSejVXaDlfeW8wd3l2Yk1qNlEtNVFnNU44bTFsZXNxOW1xamFvcmR0TU5mMmVMcWNrZUNuStIB5AFBVV95cUxOLV9TWGViZWpLWVN6SWZXRmdYMFZwMFhGRTgxZ3F0ZmVpYk5GVk9HQldmWlA1cWY0c0wwSDU0bWJuNVN5RElJdGlpVUk4aUkxTXpMY2ZQUlBhZEhlZ2wxcFRwanNVblM1b1d1QldyVmctRnNCNmFuM1pEU3h0VWN2QTFiaFJwcDk1d24xOENucHRyVng1ZENxUm9semVVeTB5YWJFN2F0QUtVNHhJTXdRUGJRc1dPUHFwbndSUjFuVG9DVjRLaDRabmo4d05xMW9aNmkzVjNCUmd3a0IxX3N6cG54d1k?oc=5,2026-02-02
The Gen Z Show: Gen Z consumes shorter content that requires less attention span - Business Today.,https://news.google.com/rss/articles/CBMi5gFBVV95cUxQUFdvak00TVVCaXpxZGlmb1FyX3E4WDJ6ZVg2MHloWEF1Q0l4al93YVEya2wtX3hQa1d3LUVjY3B5aXBSTzVlYU0yWGxsc1NhV3NnT1cwYy1QY0dSUDZiYnRCZUdTOEh3VUFlVUhDbjRPU2IwTmJoemxVa211cGxUWm82YzRaNHVRa1FaZHdWMk1lNWRZS2JUbDBSTmthTC1FT3NXZ2x2aWdzUldxSEVhVkdlR1pfMnFxMVNwUnZzSlBCYzQwdnVaLU92RjdFUlNxTy12dkp1MnpTZGdIeVFzY1NtNzdBd9IB6wFBVV95cUxPUFdTYWd3dUhGMTJWcmp2LWFzTlZBS01NTldSWU1nZHdYbTJBekVzenNmcVRGanN4MDVuWm5TRU5YZ0NDbHUyUmUwNi1iZlBPRGx1ZnJmUTNTbEsxaEJKaWlVZV9VakZMbFZoZjVPbmotM20wdTgtTGd2cFpsbkREcV9QUlh1RXVicERmNm9PWkpwdmpzS2Vub2M4MWpUdk54RW5TeGxIbU80N1FXMFhEMnZfTmhrci1QVVNyWDFKTFh4TXgzcHYyZDJleDdqYUI2dVdUNThwOGs4aVBwSzBZbDk3bEJXdFN6M0lB?oc=5,2026-02-01
The Gen Z Show: Gen Z consumes shorter content that requires less attention span Business Today.,https://news.google.com/rss/articles/CBMi5gFBVV95cUxQUFdvak00TVVCaXpxZGlmb1FyX3E4WDJ6ZVg2MHloWEF1Q0l4al93YVEya2wtX3hQa1d3LUVjY3B5aXBSTzVlYU0yWGxsc1NhV3NnT1cwYy1QY0dSUDZiYnRCZUdTOEh3VUFlVUhDbjRPU2IwTmJoemxVa211cGxUWm82YzRaNHVRa1FaZHdWMk1lNWRZS2JUbDBSTmthTC1FT3NXZ2x2aWdzUldxSEVhVkdlR1pfMnFxMVNwUnZzSlBCYzQwdnVaLU92RjdFUlNxTy12dkp1MnpTZGdIeVFzY1NtNzdBd9IB6wFBVV95cUxPUFdTYWd3dUhGMTJWcmp2LWFzTlZBS01NTldSWU1nZHdYbTJBekVzenNmcVRGanN4MDVuWm5TRU5YZ0NDbHUyUmUwNi1iZlBPRGx1ZnJmUTNTbEsxaEJKaWlVZV9VakZMbFZoZjVPbmotM20wdTgtTGd2cFpsbkREcV9QUlh1RXVicERmNm9PWkpwdmpzS2Vub2M4MWpUdk54RW5TeGxIbU80N1FXMFhEMnZfTmhrci1QVVNyWDFKTFh4TXgzcHYyZDJleDdqYUI2dVdUNThwOGs4aVBwSzBZbDk3bEJXdFN6M0lB?oc=5,2026-02-01
"Meet Milo and Tina, the 'first openly Gen Z' Olympic mascots - NPR.",https://news.google.com/rss/articles/CBMihAFBVV95cUxPUW0xdV9NSDhlQ3NUdmFLLUg3Yi1kc3dDQlVKYnJHQ2s2d2lCUE5QN0hvQi1udU40bndEUzhYWThONjFPS2pZQkFGbml3OW1haHhNcHV2elEtdWg0cVlDYXllZ3lyUXZ1M1Q1U0pHU0RHblJPaWZZWGc3SUgyMWhHOTFvSDc?oc=5,2026-02-02
"Meet Milo and Tina, the 'first openly Gen Z' Olympic mascots NPR.",https://news.google.com/rss/articles/CBMihAFBVV95cUxPUW0xdV9NSDhlQ3NUdmFLLUg3Yi1kc3dDQlVKYnJHQ2s2d2lCUE5QN0hvQi1udU40bndEUzhYWThONjFPS2pZQkFGbml3OW1haHhNcHV2elEtdWg0cVlDYXllZ3lyUXZ1M1Q1U0pHU0RHblJPaWZZWGc3SUgyMWhHOTFvSDc?oc=5,2026-02-02
Nirmala Sitharaman’s ‘orange economy’ bet: Turning gen Z hobbies into lucrative jobs - The Financial Express.,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNSUI1WHdkR1E1Z3lqMkJpWFE3ckpjY1VlOEJyNElxNTFWUUVLTEFIWGNXanpzMUk1ZG1jblBveWcxUVo3WGU3UTk0TUt3T2JwM0dCYVpVM2h5OGlzX1pONEZuSmRrY0N0bnExNjVDOEJLSWhzNTJHc25aejdLN2xvSHJhQy1BUno4ZldCN2hkVE81WFFnSGdsVHVtQmZrY3d6c0hIQmE3bGZpR0Fhc1hYMFRNXzdRV1RJTVUwSnRGSUl6cVFYWl94VFVxSk5zVHo0WEk00gHaAUFVX3lxTE5kSE5zYkZHTFJSSWxOWm41T2lmVjU1N1R5THEyUWpiUExMcUh3dnVXdjRnTGtraV9fUUF6ODNOTEVhbHRlWXQxRUtjZUhRZTdYd25fYTVYY1lYUk1HaVFDREZZdWl0MVBfVFlwRktDaWJmRU5uZ0tHdzNzWG8xdzA2VFhuVmhSNVNNQ1lNdlJYcVk2TExiNVRwNmpRRmloVzlWYVRZeVVHQ1A0SXRiRFZZLTgwTFUzdV9ScVFfQ0JJOFpVOUMzUUtpSDdXd1lIQ1pZTE1jS3VDYnJB?oc=5,2026-02-02
Nirmala Sitharaman’s ‘orange economy’ bet: Turning gen Z hobbies into lucrative jobs The Financial Express.,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNSUI1WHdkR1E1Z3lqMkJpWFE3ckpjY1VlOEJyNElxNTFWUUVLTEFIWGNXanpzMUk1ZG1jblBveWcxUVo3WGU3UTk0TUt3T2JwM0dCYVpVM2h5OGlzX1pONEZuSmRrY0N0bnExNjVDOEJLSWhzNTJHc25aejdLN2xvSHJhQy1BUno4ZldCN2hkVE81WFFnSGdsVHVtQmZrY3d6c0hIQmE3bGZpR0Fhc1hYMFRNXzdRV1RJTVUwSnRGSUl6cVFYWl94VFVxSk5zVHo0WEk00gHaAUFVX3lxTE5kSE5zYkZHTFJSSWxOWm41T2lmVjU1N1R5THEyUWpiUExMcUh3dnVXdjRnTGtraV9fUUF6ODNOTEVhbHRlWXQxRUtjZUhRZTdYd25fYTVYY1lYUk1HaVFDREZZdWl0MVBfVFlwRktDaWJmRU5uZ0tHdzNzWG8xdzA2VFhuVmhSNVNNQ1lNdlJYcVk2TExiNVRwNmpRRmloVzlWYVRZeVVHQ1A0SXRiRFZZLTgwTFUzdV9ScVFfQ0JJOFpVOUMzUUtpSDdXd1lIQ1pZTE1jS3VDYnJB?oc=5,2026-02-02
"Gen Z | Years, Age Range, Meaning, & Characteristics - Britannica.",https://news.google.com/rss/articles/CBMiWEFVX3lxTE11bHFzdlRUOFdFTXFqclFlU1lBTHozV1dMS2cwNXBxaFNNWVpyS0ZqeHpEeWZ1dWlKRVJuRUcwWUU0REdCMzY2UDVkaXFRa3RGQVYya2Y1d0c?oc=5,2026-02-01
"Gen Z | Years, Age Range, Meaning, & Characteristics Britannica.",https://news.google.com/rss/articles/CBMiWEFVX3lxTE11bHFzdlRUOFdFTXFqclFlU1lBTHozV1dMS2cwNXBxaFNNWVpyS0ZqeHpEeWZ1dWlKRVJuRUcwWUU0REdCMzY2UDVkaXFRa3RGQVYya2Y1d0c?oc=5,2026-02-01
Will Gen Z Ignite India’s Luxury Market.,https://news.google.com/rss/articles/CBMingFBVV95cUxQd1NYaUtyLWdBcm5ndFhxUHBLdGZzLW9wSmtuSmtYRHNjdDVxRGNMQUlHdG9Qd2F0UThRUE1hMXRpM240NFJlYk43UVVvRktsVVROX1hBdUo3SFZ0N3J3LWVETURQTW9xUnQ4WVBkc21pSEVRQ0JDc2Zpckk5Q3ctQktXWnZwTzlqaktqRjR1cDZNVWhrVExyUkVyWGVpdw?oc=5,2026-02-03
Centre To Supreme Court: Sonam Wangchuk Was Instigating Nepal-Like Gen-Z Protest - BW Legal World.,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNQWdROTd2SDQ1NDFqZVJRZlpiMllvTElFMmFWVzVjQW5aT00xMVNFMUxuV2t6Zld4SnVJSXFwUWtLN2p0QlpOYUl4d2NsaDk3NE40ZWtIMzdjdC1nZ19TTlU1Sjd1UFFpZ0RLQ2ZpdHpjalJ0aV9OeWRPdEZ2R3BsT0FWMkw0X0hRbDEzZUVKQmdVanlVU21kYTVzLUttLUxsQTIzMlVZRlhwZTc2SFZZSHhIZkNURHA5cUJuX3JEanE?oc=5,2026-02-03
Centre To Supreme Court: Sonam Wangchuk Was Instigating Nepal-Like Gen-Z Protest BW Legal World.,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNQWdROTd2SDQ1NDFqZVJRZlpiMllvTElFMmFWVzVjQW5aT00xMVNFMUxuV2t6Zld4SnVJSXFwUWtLN2p0QlpOYUl4d2NsaDk3NE40ZWtIMzdjdC1nZ19TTlU1Sjd1UFFpZ0RLQ2ZpdHpjalJ0aV9OeWRPdEZ2R3BsT0FWMkw0X0hRbDEzZUVKQmdVanlVU21kYTVzLUttLUxsQTIzMlVZRlhwZTc2SFZZSHhIZkNURHA5cUJuX3JEanE?oc=5,2026-02-03
"Asked to Come to Office for Online Meeting, Gen Z Employee’s Reply Goes Viral - Northeast Live.",https://news.google.com/rss/articles/CBMiswFBVV95cUxNeXJ0a2hJb00yZGM2YnFyaUZZRWRVY18yNndaRXEtS2FJaHhFYzlPVDNoX0xsNXJlVFFHOTFDd0ltbFRiNi1uRUxnbFlSTV9pblJLVmZibFYyTFg3RUYtWG5lcXdSRHIwbjhaS3J2QkRkTkZWM29PdXJSU0dJSjF0NzNBcUdLTG9QMllQSjQ5OEN0MTR4b0hQZWpDWTNEM2Yyd1Q0NUVxc1BVcVNyT1lFNXhLVQ?oc=5,2026-02-03
"Asked to Come to Office for Online Meeting, Gen Z Employee’s Reply Goes Viral Northeast Live.",https://news.google.com/rss/articles/CBMiswFBVV95cUxNeXJ0a2hJb00yZGM2YnFyaUZZRWRVY18yNndaRXEtS2FJaHhFYzlPVDNoX0xsNXJlVFFHOTFDd0ltbFRiNi1uRUxnbFlSTV9pblJLVmZibFYyTFg3RUYtWG5lcXdSRHIwbjhaS3J2QkRkTkZWM29PdXJSU0dJSjF0NzNBcUdLTG9QMllQSjQ5OEN0MTR4b0hQZWpDWTNEM2Yyd1Q0NUVxc1BVcVNyT1lFNXhLVQ?oc=5,2026-02-03
"Beyond the map: Gen Z, experiential travel and offbeat locations drive India’s tourism shift in the Budget - YourStory.",https://news.google.com/rss/articles/CBMiowFBVV95cUxPUDVxNkFTdG5RTEJaWFVSc240VkJhV3BRaFA1SFFkalgyb2lYa1c0VTlYT2UwMmdfejM5UzlzMEZGVjJPSHVhbTRVcVVyQkVCRXlPTk1OSjFXbTFsS196MkpUV19aOHJCWHVmVjgzVGhva0NwZEZ6UHBmbVFIYkdJMEMteWdiQVZDX0REVlNCQUtMTDJMdkVGSTd1NWFaNWlQVVJz?oc=5,2026-02-03
"Beyond the map: Gen Z, experiential travel and offbeat locations drive India’s tourism shift in the Budget YourStory.",https://news.google.com/rss/articles/CBMiowFBVV95cUxPUDVxNkFTdG5RTEJaWFVSc240VkJhV3BRaFA1SFFkalgyb2lYa1c0VTlYT2UwMmdfejM5UzlzMEZGVjJPSHVhbTRVcVVyQkVCRXlPTk1OSjFXbTFsS196MkpUV19aOHJCWHVmVjgzVGhva0NwZEZ6UHBmbVFIYkdJMEMteWdiQVZDX0REVlNCQUtMTDJMdkVGSTd1NWFaNWlQVVJz?oc=5,2026-02-03
Sabrina Carpenter Super Bowl Ad For Pringles Targets Gen-Z With Humor - Forbes.,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNSERmM2NORC0xbVo0U2dzMHlxT1JPSHAzc3pWUC1kXzE4ZXltY3oyTU1Oa1dsdTBxZm9nTVJKaG9WZU1KZ0diTENNdDZRWGgtNXJZc0ZWaVYxaU1RWEVNQUg2UXZlTzMwcWoxOFVIcGY0N1JNcW53M2UxV1FTR3JzV1Q0b1FXSHNESEpISWJZVW9QMkZuUEk1NHNyQkJjbGdvTk5zX2x2azlwWk9WM2MxaTcxYVhfYTdiRFJMM19Kd0had1E?oc=5,2026-02-03
Sabrina Carpenter Super Bowl Ad For Pringles Targets Gen-Z With Humor Forbes.,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNSERmM2NORC0xbVo0U2dzMHlxT1JPSHAzc3pWUC1kXzE4ZXltY3oyTU1Oa1dsdTBxZm9nTVJKaG9WZU1KZ0diTENNdDZRWGgtNXJZc0ZWaVYxaU1RWEVNQUg2UXZlTzMwcWoxOFVIcGY0N1JNcW53M2UxV1FTR3JzV1Q0b1FXSHNESEpISWJZVW9QMkZuUEk1NHNyQkJjbGdvTk5zX2x2azlwWk9WM2MxaTcxYVhfYTdiRFJMM19Kd0had1E?oc=5,2026-02-03
"Anupam Mittal urges end to Gen Z job-hopping shaming, flags need for long-term commitment - Storyboard18.",https://news.google.com/rss/articles/CBMi1wFBVV95cUxNenFHSno4REhmaFdYVGtQSVgtZHJWb0tuTU00RE9JdUkwaVJsTVkybHpQMDhzNENScTlTejFRbmFwUnpiR3FENExUWVhpR2tCb1Z6TkF4bE1xSHB0RG9VN29DajZhWmxLWWhSUDY4ekdsX1JCWTBLbXM2a2RLUUtiQUdxX1JHNUUtZFV3Z0ZLUnh5amxPeWVfWk94d2dHdDZ1b1JPdjh2dGtSQzMtLXcyamJfY2xwakRHMVRWYnZ6emszM3Z1NFlKUzBxWWEtNHU4eGRzWjNMVdIB3AFBVV95cUxNMElpT0FwdGhnXzhJbW51R0E5MFJtOGNUdUh1TnZMekktZ0xocFJTb3NKN0QwMklzTXhNUGpOTGM1SHBmUHloTVJTVUI0UEg5dHhqU2ZHVlpKTkp4aF9RSUQ1UVJvTjFyRlFUcTR0SFFOZmlIdmNtM2JXbzR6d0d0OVRSRjlUNDBZTFlTbnVySU8tMzdvN2RNbG1KcUFJRlBhSWItdHBkTHNiS3pQUWFVVU9UekttUVA0N21oVTJrS0xfOHNoMzc5eWxGRVV1WWZGcUFpZVVqNWFzUWkw?oc=5,2026-02-03
"Anupam Mittal urges end to Gen Z job-hopping shaming, flags need for long-term commitment Storyboard18.",https://news.google.com/rss/articles/CBMi1wFBVV95cUxNenFHSno4REhmaFdYVGtQSVgtZHJWb0tuTU00RE9JdUkwaVJsTVkybHpQMDhzNENScTlTejFRbmFwUnpiR3FENExUWVhpR2tCb1Z6TkF4bE1xSHB0RG9VN29DajZhWmxLWWhSUDY4ekdsX1JCWTBLbXM2a2RLUUtiQUdxX1JHNUUtZFV3Z0ZLUnh5amxPeWVfWk94d2dHdDZ1b1JPdjh2dGtSQzMtLXcyamJfY2xwakRHMVRWYnZ6emszM3Z1NFlKUzBxWWEtNHU4eGRzWjNMVdIB3AFBVV95cUxNMElpT0FwdGhnXzhJbW51R0E5MFJtOGNUdUh1TnZMekktZ0xocFJTb3NKN0QwMklzTXhNUGpOTGM1SHBmUHloTVJTVUI0UEg5dHhqU2ZHVlpKTkp4aF9RSUQ1UVJvTjFyRlFUcTR0SFFOZmlIdmNtM2JXbzR6d0d0OVRSRjlUNDBZTFlTbnVySU8tMzdvN2RNbG1KcUFJRlBhSWItdHBkTHNiS3pQUWFVVU9UekttUVA0N21oVTJrS0xfOHNoMzc5eWxGRVV1WWZGcUFpZVVqNWFzUWkw?oc=5,2026-02-03
"Gen Z is officially less intelligent than millennials, first recorded intergenerational IQ drop - WION.",https://news.google.com/rss/articles/CBMi1AFBVV95cUxQVFFhVUV5NWpDd0JldHhoQno4ajVCbkJZcjlneHlnZG80a1dCd3ZqUVlGOVRYUW5aWlBNMXltZWpQT1ZFYjBWWTk0VEgwaTFxT20yWHpDWjhtaGd6dkNsVE5DZ3pRU0hDSnE3RW5RTEZGV2wyelI1SE44U0dlUUEwY0ZsOFZ5eklGbV9NcDJWZG0zTWFKOFRHc2ZuRVpzc0ZFZDdWM21QNExaUEhsSWtBWWxURHVOaThMeTU3cXVJTTh6ejNjREtJMlJTcVB6OHJRamNHTtIB2gFBVV95cUxON0ZIcHp0UFBrcWVZenJFSHRKeG9pTjh5RDVreXdWZzdHSjBtRmF1UExFSENBM09Tc0M2X3RVYmpGcWRyM0FCUVZIb194Y2RIZGtrM1AzTW9Zd2xWemVNOTJvS0w1d3hrWml0VFcyMWV3U290dS14WV9GU1NDWXdmMWNDalAzcXg3aTVySW9mVHExQ051WWZHSGF1YlNWd1hWUnZUdTNUekZlNno1S0xrRjVOSXdPWWtsTDJkNW1wUUpNdF94V3VhQkpta1phUE8xMlpLLXZjSWRoZw?oc=5,2026-02-03
"Gen Z is officially less intelligent than millennials, first recorded intergenerational IQ drop WION.",https://news.google.com/rss/articles/CBMi1AFBVV95cUxQVFFhVUV5NWpDd0JldHhoQno4ajVCbkJZcjlneHlnZG80a1dCd3ZqUVlGOVRYUW5aWlBNMXltZWpQT1ZFYjBWWTk0VEgwaTFxT20yWHpDWjhtaGd6dkNsVE5DZ3pRU0hDSnE3RW5RTEZGV2wyelI1SE44U0dlUUEwY0ZsOFZ5eklGbV9NcDJWZG0zTWFKOFRHc2ZuRVpzc0ZFZDdWM21QNExaUEhsSWtBWWxURHVOaThMeTU3cXVJTTh6ejNjREtJMlJTcVB6OHJRamNHTtIB2gFBVV95cUxON0ZIcHp0UFBrcWVZenJFSHRKeG9pTjh5RDVreXdWZzdHSjBtRmF1UExFSENBM09Tc0M2X3RVYmpGcWRyM0FCUVZIb194Y2RIZGtrM1AzTW9Zd2xWemVNOTJvS0w1d3hrWml0VFcyMWV3U290dS14WV9GU1NDWXdmMWNDalAzcXg3aTVySW9mVHExQ051WWZHSGF1YlNWd1hWUnZUdTNUekZlNno1S0xrRjVOSXdPWWtsTDJkNW1wUUpNdF94V3VhQkpta1phUE8xMlpLLXZjSWRoZw?oc=5,2026-02-03
Leadership advisor Abhijit Bhaduri on why Gen Z values kind leaders - Business Today.,https://news.google.com/rss/articles/CBMi2AFBVV95cUxOVXM1SVREUXF1SUdJRm93UVZCZldIRklnZnFOdEdFRGw0VkFtMW9RUGxMTjJIeVEzTTU5TEx6T0tiLU1oNllmcnJzZ25oNWpfSGpEZGlrcEJyaWtDNnRITzg4RXRWZWlCTGtSU1Q4YnJ6VDZSTXl5a3gxX3g5RkJaLUJzNDRsS09mOUxJbVVRTW1KMHRYWmpVSmwxMVdTLUVnclJRZGpucmI4NGxjMW13bXpleUlrZnhZczBDbDhZdkJDS09Wc1Ridm5BWWZ5aE1rZElJcEd5aEbSAd4BQVVfeXFMTkhjdE5TWlczZDFmTFNFN2FrcXZSaG5NUjRBTVlBZDJFdHN5ZWxOLXBfUjZGLWU4RkdZX0NfZUpfeldCUndpUHJRazdUZm5MUWlKTDZULXV2NmhPVktYTHloQU8yODNEdWEzSXZTbk5vbldKaF95LUc3eEx4SWRDZV9LaU5HRXJGSW1Bd25xcGJUMURkSHF0MzNEMHFWeWI4NHpvTHpVRnNSVEhZZFdyR256T2hpX1Z2RWNBYVM2TG9jVHVhekJvUHh0UEtpUUlZRGJVWlI2RGVsZHZQVWNn?oc=5,2026-02-03
Leadership advisor Abhijit Bhaduri on why Gen Z values kind leaders Business Today.,https://news.google.com/rss/articles/CBMi2AFBVV95cUxOVXM1SVREUXF1SUdJRm93UVZCZldIRklnZnFOdEdFRGw0VkFtMW9RUGxMTjJIeVEzTTU5TEx6T0tiLU1oNllmcnJzZ25oNWpfSGpEZGlrcEJyaWtDNnRITzg4RXRWZWlCTGtSU1Q4YnJ6VDZSTXl5a3gxX3g5RkJaLUJzNDRsS09mOUxJbVVRTW1KMHRYWmpVSmwxMVdTLUVnclJRZGpucmI4NGxjMW13bXpleUlrZnhZczBDbDhZdkJDS09Wc1Ridm5BWWZ5aE1rZElJcEd5aEbSAd4BQVVfeXFMTkhjdE5TWlczZDFmTFNFN2FrcXZSaG5NUjRBTVlBZDJFdHN5ZWxOLXBfUjZGLWU4RkdZX0NfZUpfeldCUndpUHJRazdUZm5MUWlKTDZULXV2NmhPVktYTHloQU8yODNEdWEzSXZTbk5vbldKaF95LUc3eEx4SWRDZV9LaU5HRXJGSW1Bd25xcGJUMURkSHF0MzNEMHFWeWI4NHpvTHpVRnNSVEhZZFdyR256T2hpX1Z2RWNBYVM2TG9jVHVhekJvUHh0UEtpUUlZRGJVWlI2RGVsZHZQVWNn?oc=5,2026-02-03
"Stop feel ashamed, start ‘dating’: Shark Anupam Mittal has an important advice to Gen Z starting their car - The Economic Times.",https://news.google.com/rss/articles/CBMiiAJBVV95cUxQd2tLS1d4YVdEeGZYdmhBNnhYSFVuMkJvSERQRGZ1VWVDSkx4X0hkVThVbF9hUjJJbnV6TXRoZFlwWkthd28zLUxjSFc4LS10azFYaVdsXzZoV2hqUWZuM2FLMkI5d0tTZGlpVHNCUUFQR2tMSnYwT0gyU21NQnplelFiczM2cVh1ckZ6Tmk0SzlSb1ktc1lULUozVzhIYW1NaVpSVHliSk5ha3dFbkNNeUZVWWUxZy1nakhBdWVpRFVoZ1NEeFpERkVqZWhHYTJueU9sZzlEUk1CUVVPNl82aUI4LWcxLWlEV0tBWFRqcFZJaGdnOFZpS29kdWpZYld3TzhPcWRHLXPSAY4CQVVfeXFMTll0VExRZzB0MW1KdFVHSFhIN0h5Vks2VTF6d05NNVlVSnF5eTR4bThRc3VkaEo1dWlYRUtPZGstM1hEazVHd3NxakUya2FiSmVtb1lOSjJaQkk0RjBrVzU5WFdFS2tsa2xqcmZiR1NNMHR0SkFVdGVuaTdXcnR6RjgtMnJ0UXVLS29qSWhKUGxJNHg4YlBGWU9KVldkZmZZTklFU042eFRZVnN4TmJpdTRWQ2V3LUpBZ2l5NENrV1pLVUJkNWE2YlJBSXZWT2ZvSlNSbHRYUUc5M2toOHVQSDNxVXYxYlBEaU5KUnVSd3NSWldMRDlKTkUxTHFYNEQ0OGh5RExkT2NkQlhlaVVB?oc=5,2026-02-03
"Stop feel ashamed, start ‘dating’: Shark Anupam Mittal has an important advice to Gen Z starting their car The Economic Times.",https://news.google.com/rss/articles/CBMiiAJBVV95cUxQd2tLS1d4YVdEeGZYdmhBNnhYSFVuMkJvSERQRGZ1VWVDSkx4X0hkVThVbF9hUjJJbnV6TXRoZFlwWkthd28zLUxjSFc4LS10azFYaVdsXzZoV2hqUWZuM2FLMkI5d0tTZGlpVHNCUUFQR2tMSnYwT0gyU21NQnplelFiczM2cVh1ckZ6Tmk0SzlSb1ktc1lULUozVzhIYW1NaVpSVHliSk5ha3dFbkNNeUZVWWUxZy1nakhBdWVpRFVoZ1NEeFpERkVqZWhHYTJueU9sZzlEUk1CUVVPNl82aUI4LWcxLWlEV0tBWFRqcFZJaGdnOFZpS29kdWpZYld3TzhPcWRHLXPSAY4CQVVfeXFMTll0VExRZzB0MW1KdFVHSFhIN0h5Vks2VTF6d05NNVlVSnF5eTR4bThRc3VkaEo1dWlYRUtPZGstM1hEazVHd3NxakUya2FiSmVtb1lOSjJaQkk0RjBrVzU5WFdFS2tsa2xqcmZiR1NNMHR0SkFVdGVuaTdXcnR6RjgtMnJ0UXVLS29qSWhKUGxJNHg4YlBGWU9KVldkZmZZTklFU042eFRZVnN4TmJpdTRWQ2V3LUpBZ2l5NENrV1pLVUJkNWE2YlJBSXZWT2ZvSlNSbHRYUUc5M2toOHVQSDNxVXYxYlBEaU5KUnVSd3NSWldMRDlKTkUxTHFYNEQ0OGh5RExkT2NkQlhlaVVB?oc=5,2026-02-03
Budget 2026: Gen Z Economy Boom & Digital India Drive - Whalesbook.,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQVWxzTXp1TE9sWXA1Q2hjUFVLbWlQb09UaGF3T09NSUVJTEVTdTIxSDd0OTlPYTJfNzJGdC01MEd6ZkxzVzY5NzhEZDFaVThtN1gyYmFCcnpIYkg2MHNZRFFYZU9lbmhPZ3B4aEUxcTZ4blZFdHNqczdyelFKTlhoVlBkVE5sbWJNMmZEa0FZdTk4X0Z6SW1jeDFEQ0RtWjFTbDVGM3Jrd0tIWXN3Nl9yU2hzX2JpMWdlblRMT1dfdUtKQQ?oc=5,2026-02-03
Budget 2026: Gen Z Economy Boom & Digital India Drive Whalesbook.,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQVWxzTXp1TE9sWXA1Q2hjUFVLbWlQb09UaGF3T09NSUVJTEVTdTIxSDd0OTlPYTJfNzJGdC01MEd6ZkxzVzY5NzhEZDFaVThtN1gyYmFCcnpIYkg2MHNZRFFYZU9lbmhPZ3B4aEUxcTZ4blZFdHNqczdyelFKTlhoVlBkVE5sbWJNMmZEa0FZdTk4X0Z6SW1jeDFEQ0RtWjFTbDVGM3Jrd0tIWXN3Nl9yU2hzX2JpMWdlblRMT1dfdUtKQQ?oc=5,2026-02-03
